./pdb/g2/pdb2g27.ent	(6-{[(2R)-1-(4-{3-[(2-METHOXYBENZYL)
./pdb/g2/pdb2g27.ent	OXY]PROPOXY}PHENYL)-6-OXOPIPERAZIN-2-YL]METHOXY}-1H-
./pdb/g2/pdb2g27.ent	INDOL-1-YL)ACETATE
./pdb/g2/pdb1g2k.ent	3-(7-BENZYL-4,5-DIHYDROXY-1,1-DIOXO-3,6-BIS-
./pdb/g2/pdb1g2k.ent	PHENOXYMETHYL-1L6-[1,2,7]THIADIAZEPAN-2-YLMETHYL)-N-
./pdb/g2/pdb1g2k.ent	METHYL-BENZAMIDE
./pdb/g2/pdb4g2s.ent	ION
./pdb/g2/pdb3g2b.ent	ION
./pdb/g2/pdb1g2n.ent	L-ALPHA-PHOSPHATIDYL-BETA-OLEOYL-GAMMA-PALMITOYL-
./pdb/g2/pdb1g2n.ent	PHOSPHATIDYLETHANOLAMINE
./pdb/g2/pdb6g2p.ent	DINUCLEOTIDE
./pdb/g2/pdb6g2p.ent	TRYPTOPHAN
./pdb/g2/pdb6g2p.ent	1,2-ETHANEDIOL
./pdb/g2/pdb6g2p.ent	ION
./pdb/g2/pdb4g2f.ent	1-AMINO-5-(5-HYDROXY-2-METHYLPHENYL)-7,8,9,10-
./pdb/g2/pdb4g2f.ent	TETRAHYDROPYRIMIDO[4,5-C]ISOQUINOLIN-6(5H)-ONE
./pdb/g2/pdb2g2s.ent	ACID
./pdb/g2/pdb2g2s.ent	ION
./pdb/g2/pdb2g29.ent	ION
./pdb/g2/pdb3g2n.ent	2-LYSINE(3-HYDROXY-2-METHYL-5-PHOSPHONOOXYMETHYL-
./pdb/g2/pdb3g2n.ent	PYRIDIN-4-YLMETHANE)
./pdb/g2/pdb3g2n.ent	N-(PHENYLCARBONYL)-BETA-D-GLUCOPYRANOSYLAMINE
./pdb/g2/pdb1g2p.ent	ION
./pdb/g2/pdb6g2a.ent	(HYDROXYMETHYL)PYRROLIDINE
./pdb/g2/pdb6g2a.ent	MONOALCOHOL
./pdb/g2/pdb6g2a.ent	ION
./pdb/g2/pdb6g2a.ent	ION
./pdb/g2/pdb6g2a.ent	ION
./pdb/g2/pdb3g20.ent	ACID
./pdb/g2/pdb3g20.ent	ION
./pdb/g2/pdb3g20.ent	ION
./pdb/g2/pdb3g20.ent	GLYCEROL
./pdb/g2/pdb5g2w.ent	S,S-(2-HYDROXYETHYL)THIOCYSTEINE
./pdb/g2/pdb5g2w.ent	ION
./pdb/g2/pdb5g2q.ent	2-[(3-HYDROXY-2-METHYL-5-PHOSPHONOOXYMETHYL-
./pdb/g2/pdb5g2q.ent	ACID
./pdb/g2/pdb5g2a.ent	ION
./pdb/g2/pdb5g2a.ent	RETINAL
./pdb/g2/pdb5g2v.ent	ION
./pdb/g2/pdb5g2v.ent	N,O6-DISULFO-GLUCOSAMINE
./pdb/g2/pdb5g2v.ent	ION
./pdb/g2/pdb4g2j.ent	ION
./pdb/g2/pdb4g2j.ent	ION
./pdb/g2/pdb4g2j.ent	1-CYCLOPENTYL-6-[(1R)-1-(3-PHENOXYAZETIDIN-1-YL)ETHYL]-
./pdb/g2/pdb4g2j.ent	1,5-DIHYDRO-4H-PYRAZOLO[3,4-D]PYRIMIDIN-4-ONE
./pdb/g2/pdb3g2u.ent	ION
./pdb/g2/pdb4g2w.ent	5,6-DIETHYL-2-{5-[(4-METHYLPIPERAZIN-1-YL)SULFONYL]-2-
./pdb/g2/pdb4g2w.ent	PROPOXYPHENYL}PYRIMIDIN-4(3H)-ONE
./pdb/g2/pdb4g2w.ent	ION
./pdb/g2/pdb4g2w.ent	DI(HYDROXYETHYL)ETHER
